Product ID,Store ID,Stock Levels,Supplier Lead Time (days),Stockout Frequency,Reorder Point,Expiry Date,Warehouse Capacity,Order Fulfillment Time (days),Warehouse Utilization,Inventory Alert,Safety Stock,Recommended Reorder Point
7960,65,553,18,7,84,2024-02-03,4800,7,0.11520833333333333,0,49.002499936227736,133.00249993622774
7145,12,740,6,5,128,2024-12-16,1079,3,0.6858202038924931,0,20.208290377961216,148.20829037796122
2424,92,117,4,3,43,2024-08-23,1878,3,0.06230031948881789,0,9.899999999999999,52.9
7123,51,144,25,8,159,2024-07-05,1001,6,0.14385614385614387,1,66.0,225.0
9997,85,177,1,1,43,2024-06-01,2291,1,0.0772588389349629,0,1.65,44.65
5218,86,902,27,13,157,2024-09-29,4563,8,0.19767696690773615,0,111.45746946705725,268.45746946705725
8274,5,409,18,12,126,2024-05-22,3992,9,0.10245490981963928,0,84.00428560496182,210.0042856049618
9273,77,127,18,9,136,2024-10-22,1107,12,0.11472448057813911,1,63.00321420372138,199.00321420372137
7823,59,849,28,3,33,2024-07-05,2580,10,0.32906976744186045,0,26.192937979539444,59.192937979539444
5819,98,574,18,3,183,2024-12-11,4876,10,0.11771944216570959,0,21.001071401240456,204.00107140124047
5655,42,830,14,14,39,2024-08-28,3614,2,0.22966242390702823,0,86.43228563447803,125.43228563447803
9026,84,531,26,17,71,2024-07-15,3651,8,0.14543960558751026,0,143.0274973562776,214.0274973562776
7304,70,113,10,13,183,2024-05-18,4169,2,0.027104821300071958,1,67.83085581061174,250.83085581061175
5958,55,24,19,8,164,2024-12-05,3537,4,0.006785411365564037,1,57.537466054736896,221.5374660547369
7619,13,650,5,18,25,2024-10-09,2882,5,0.22553782095766828,0,66.41121893174376,91.41121893174376
1985,88,154,24,8,112,2024-10-04,4814,8,0.03199002908184462,0,64.6665292094759,176.6665292094759
4948,73,826,28,15,148,2024-03-22,3030,4,0.2726072607260726,0,130.96468989769724,278.9646898976972
3887,6,851,24,19,90,2024-09-24,4628,8,0.18388072601555747,0,153.58300687250525,243.58300687250525
8423,65,177,4,16,89,2024-12-25,2100,5,0.08428571428571428,0,52.8,141.8
9555,60,10,1,2,157,2024-09-23,2818,6,0.0035486160397444995,1,3.3,160.3
5020,34,215,11,0,144,2024-07-19,4677,7,0.04596963865725893,0,0.0,144.0
4018,56,446,3,5,174,2024-07-28,1873,1,0.2381206620395088,0,14.289419162443236,188.28941916244324
6987,83,482,10,10,11,2024-02-09,2116,5,0.2277882797731569,0,52.177581392778265,63.177581392778265
6076,7,840,8,11,21,2024-05-07,1742,7,0.48220436280137774,0,51.33595231414335,72.33595231414336
9308,16,332,12,12,141,2024-04-29,4162,2,0.07976934166266218,0,68.58921197972752,209.5892119797275
6933,98,973,8,15,50,2024-01-23,3590,3,0.27103064066852367,0,70.00357133746822,120.00357133746822
3512,34,100,17,1,153,2024-03-10,3522,7,0.028392958546280524,1,6.80312428226914,159.80312428226915
6021,18,22,11,8,141,2024-05-16,2752,8,0.007994186046511628,1,43.779447232691275,184.77944723269127
7097,70,322,5,17,32,2024-04-18,3942,7,0.08168442415017757,0,62.7217067688691,94.7217067688691
6104,93,793,27,2,108,2024-12-28,4640,4,0.1709051724137931,0,17.147302994931884,125.14730299493189
6520,83,681,2,6,123,2024-11-26,4757,11,0.14315745217574102,0,14.00071426749364,137.00071426749363
5225,97,347,2,18,17,2024-10-21,1493,13,0.23241795043536503,0,42.002142802480925,59.002142802480925
3409,74,315,24,10,78,2024-01-20,3975,9,0.07924528301886792,0,80.83316151184486,158.83316151184488
7158,88,441,20,7,75,2024-03-09,4972,2,0.08869670152855993,0,51.65317028024514,126.65317028024515
3798,88,801,1,5,171,2024-08-19,4756,7,0.1684188393608074,0,8.25,179.25
4652,69,871,7,9,25,2024-06-15,3641,8,0.23921999450700357,0,39.28940696930917,64.28940696930917
6307,17,631,10,12,115,2024-01-15,3581,10,0.17620776319463838,0,62.613097671333904,177.6130976713339
5223,37,143,6,15,192,2024-03-03,4687,10,0.030509921058246212,1,60.62487113388365,252.62487113388366
3788,58,362,6,8,18,2024-08-13,4234,2,0.08549834671705243,0,32.33326460473795,50.33326460473795
8101,37,5,11,12,41,2024-10-08,1079,12,0.004633920296570899,1,65.6691708490369,106.6691708490369
9530,2,115,16,10,62,2024-12-07,4991,11,0.02304147465437788,0,66.0,128.0
4481,90,54,27,1,185,2024-04-11,1463,14,0.03691045796308954,1,8.573651497465942,193.57365149746593
9952,11,524,16,11,130,2024-12-16,4120,13,0.12718446601941746,0,72.6,202.6
6558,89,633,14,14,162,2024-01-15,3265,13,0.19387442572741195,0,86.43228563447803,248.43228563447803
8718,63,531,29,6,164,2024-01-15,2521,14,0.21063070210234033,0,53.31313159063158,217.31313159063157
8455,48,626,18,16,51,2024-01-05,2178,3,0.2874196510560147,0,112.0057141399491,163.0057141399491
2826,43,979,25,19,175,2024-05-21,4200,3,0.2330952380952381,0,156.75,331.75
9071,75,908,5,4,82,2024-08-23,1883,7,0.48220924057355286,0,14.758048651498612,96.75804865149861
9309,51,741,19,13,90,2024-04-23,1963,4,0.37748344370860926,0,93.49838233894745,183.49838233894747
9256,7,993,23,18,166,2024-04-19,1768,2,0.5616515837104072,0,142.43619624238775,308.4361962423877
4267,66,913,3,2,161,2024-12-08,2393,3,0.3815294609277058,0,5.715767664977294,166.7157676649773
2108,68,453,15,10,100,2024-09-18,1517,6,0.2986156888595913,0,63.90422521242238,163.90422521242238
4690,83,152,23,1,99,2024-09-14,2477,3,0.06136455389584174,0,7.913122013465986,106.91312201346598
3020,81,14,14,4,67,2024-12-01,1208,14,0.011589403973509934,1,24.694938752708012,91.69493875270801
6755,19,222,22,8,190,2024-05-01,3172,6,0.06998738965952081,0,61.91348802966927,251.91348802966928
1913,96,810,8,19,77,2024-03-07,1393,13,0.5814788226848528,0,88.67119036079306,165.67119036079305
1951,68,269,22,13,186,2024-08-05,4359,2,0.06171140169763707,0,100.60941804821256,286.60941804821255
8754,55,409,29,4,24,2024-06-21,4169,4,0.09810506116574719,0,35.542087727087726,59.542087727087726
2073,9,719,25,17,82,2024-12-26,2188,6,0.32861060329067643,0,140.25,222.25
6833,68,705,8,12,189,2024-09-10,2353,3,0.29961750956226096,0,56.00285706997456,245.00285706997457
6004,63,425,8,5,21,2024-03-17,4340,1,0.097926267281106,0,23.33452377915607,44.33452377915607
4616,95,889,5,15,25,2024-08-12,2110,1,0.4213270142180095,0,55.3426824431198,80.3426824431198
8319,21,353,29,1,161,2024-03-11,4229,10,0.0834712698037361,0,8.885521931771931,169.88552193177193
4383,39,195,28,2,22,2024-03-23,1041,6,0.1873198847262248,0,17.461958653026297,39.4619586530263
7133,64,753,5,10,72,2024-02-07,3598,5,0.20928293496386882,0,36.89512162874653,108.89512162874652
9459,10,976,7,18,138,2024-07-12,2425,2,0.4024742268041237,0,78.57881393861834,216.57881393861834
1782,19,649,6,4,88,2024-12-09,1823,5,0.356006582556226,0,16.166632302368974,104.16663230236898
8383,82,197,8,19,94,2024-02-04,2089,4,0.09430349449497367,0,88.67119036079306,182.67119036079305
8745,65,775,18,18,124,2024-01-03,3235,8,0.23956723338485317,0,126.00642840744275,250.00642840744274
1385,62,639,26,2,174,2024-04-26,2649,9,0.24122310305775765,0,16.826764394856188,190.82676439485618
1321,21,620,6,0,82,2024-03-19,4742,7,0.130746520455504,0,0.0,82.0
1259,62,549,16,5,87,2024-07-24,3578,8,0.1534376746785914,0,33.0,120.0
9205,3,606,13,13,105,2024-05-13,4523,6,0.13398187043997348,0,77.33907485870256,182.33907485870256
3035,48,701,10,0,124,2024-04-19,4991,2,0.14045281506712082,0,0.0,124.0
1690,21,907,26,17,150,2024-11-04,4576,1,0.19820804195804195,0,143.0274973562776,293.0274973562776
9804,22,834,3,11,173,2024-02-14,3208,12,0.25997506234413964,0,31.43672215737512,204.43672215737513
3239,48,884,12,9,133,2024-10-22,3726,14,0.2372517444981213,0,51.44190898479565,184.44190898479565
5399,3,872,21,0,29,2024-03-15,4102,2,0.21257922964407605,0,0.0,29.0
3443,71,235,12,8,180,2024-11-28,2451,12,0.09587923296613628,0,45.72614131981835,225.72614131981834
8681,9,869,9,2,125,2024-01-14,2710,2,0.3206642066420664,0,9.899999999999999,134.9
7987,72,477,22,15,17,2024-01-15,2654,13,0.1797287113790505,0,116.08779005562988,133.08779005562988
7001,66,221,3,7,151,2024-04-01,1189,12,0.18587047939444912,0,20.00518682742053,171.00518682742052
4762,50,105,23,7,148,2024-10-24,2431,12,0.04319210201563143,1,55.3918540942619,203.3918540942619
7926,66,222,28,3,40,2024-01-19,4377,9,0.05071967100753941,0,26.192937979539444,66.19293797953944
1359,35,545,16,5,20,2024-06-21,3712,10,0.14682112068965517,0,33.0,53.0
3935,49,922,19,19,83,2024-06-07,4811,2,0.19164414882560799,0,136.65148188000012,219.65148188000012
2459,85,817,2,10,165,2024-01-05,3044,8,0.2683968462549277,0,23.33452377915607,188.33452377915606
7271,56,159,22,13,131,2024-07-23,1755,10,0.0905982905982906,0,100.60941804821256,231.60941804821255
7373,74,126,2,7,114,2024-05-16,4901,7,0.02570903897163844,0,16.334166645409248,130.33416664540925
7977,66,460,12,8,146,2024-01-15,1216,4,0.3782894736842105,0,45.72614131981835,191.72614131981834
1473,41,963,15,6,193,2024-08-26,2358,7,0.4083969465648855,0,38.342535127453424,231.34253512745343
5150,15,968,26,1,104,2024-09-16,4962,7,0.1950826279725917,0,8.413382197428094,112.41338219742809
7524,84,867,15,6,145,2024-02-16,3011,14,0.287944204583195,0,38.342535127453424,183.34253512745343
7704,43,19,12,13,194,2024-10-02,1586,10,0.01197982345523329,1,74.30497964470483,268.3049796447048
8281,11,742,24,14,155,2024-07-25,1003,6,0.7397806580259222,0,113.16642611658281,268.1664261165828
5220,94,457,8,1,10,2024-12-22,2995,1,0.15258764607679465,0,4.666904755831213,14.666904755831213
8362,79,249,1,11,52,2024-10-07,2044,11,0.12181996086105674,0,18.15,70.15
3599,66,276,16,2,184,2024-04-27,2301,1,0.11994784876140809,0,13.2,197.2
8038,18,955,13,6,184,2024-02-25,1088,9,0.8777573529411765,0,35.69495762709349,219.6949576270935
6356,62,117,20,8,110,2024-08-16,3079,3,0.037999350438454045,0,59.03219460599445,169.03219460599445
5969,50,27,21,13,178,2024-06-25,1149,10,0.02349869451697128,1,98.29624865680276,276.29624865680273
5649,10,42,8,19,22,2024-09-26,1082,8,0.038817005545286505,0,88.67119036079306,110.67119036079306
1228,32,786,9,18,135,2024-10-12,1139,13,0.6900790166812993,0,89.1,224.1
3399,38,43,27,15,93,2024-08-10,2992,6,0.014371657754010695,1,128.60477246198914,221.60477246198914
1226,1,668,5,15,197,2024-05-07,1394,10,0.47919655667144906,0,55.3426824431198,252.3426824431198
2653,38,923,19,15,42,2024-07-30,3006,14,0.3070525615435795,0,107.88274885263168,149.88274885263166
2884,81,58,24,12,76,2024-08-22,1492,6,0.0388739946380697,1,96.99979381421383,172.99979381421383
2968,28,741,22,1,57,2024-08-25,2042,13,0.36287952987267386,0,7.739186003708658,64.73918600370865
5595,27,75,2,0,92,2024-02-15,4917,5,0.01525320317266626,1,0.0,92.0
6442,97,789,2,12,121,2024-11-21,4135,13,0.19081015719467956,0,28.00142853498728,149.00142853498727
9929,76,910,3,10,10,2024-05-05,1145,4,0.7947598253275109,0,28.578838324886473,38.578838324886476
8609,55,724,26,3,118,2024-11-19,2229,8,0.32480933153880664,0,25.24014659228428,143.24014659228428
9055,16,278,22,18,33,2024-09-20,2719,12,0.10224347186465613,0,139.30534806675587,172.30534806675587
9352,19,3,10,8,35,2024-11-15,1628,7,0.0018427518427518428,1,41.742065114222605,76.74206511422261
2564,10,329,21,4,198,2024-08-29,4814,5,0.06834233485666805,0,30.24499958670854,228.24499958670853
2507,90,831,4,8,115,2024-09-08,1009,14,0.8235877106045589,0,26.4,141.4
7890,99,493,29,8,12,2024-08-23,2351,7,0.20969800085070184,0,71.08417545417545,83.08417545417545
5665,9,64,20,11,11,2024-04-07,4328,2,0.014787430683918669,0,81.16926758324236,92.16926758324236
1940,60,435,21,3,66,2024-04-14,2934,13,0.14826175869120656,0,22.683749690031405,88.6837496900314
7707,71,832,14,13,28,2024-01-24,2939,5,0.2830894862198027,0,80.25855094630104,108.25855094630104
6646,48,241,10,13,26,2024-11-08,3774,9,0.0638579756226815,0,67.83085581061174,93.83085581061174
1311,78,143,27,0,59,2024-06-02,1475,10,0.09694915254237288,0,0.0,59.0
4170,34,21,27,10,154,2024-11-08,2634,11,0.007972665148063782,1,85.73651497465943,239.73651497465943
7153,78,502,18,12,151,2024-08-26,3371,9,0.14891723524176803,0,84.00428560496182,235.0042856049618
7561,15,705,2,19,152,2024-08-28,1232,5,0.5722402597402597,0,44.33559518039653,196.33559518039652
6174,40,490,1,13,112,2024-02-10,4354,10,0.11254019292604502,0,21.45,133.45
3097,21,415,18,1,157,2024-01-31,3216,6,0.12904228855721392,0,7.000357133746819,164.00035713374683
6504,66,187,14,10,104,2024-11-30,2702,12,0.0692079940784604,0,61.73734688177003,165.73734688177004
7760,74,465,8,8,96,2024-02-11,3209,9,0.14490495481458399,0,37.33523804664971,133.3352380466497
4914,11,283,26,5,81,2024-09-16,3589,14,0.07885204792421287,0,42.066910987140474,123.06691098714047
9699,73,672,3,1,163,2024-08-24,4343,8,0.15473175224499194,0,2.857883832488647,165.85788383248865
2844,1,275,10,4,96,2024-09-09,4688,6,0.05866040955631399,0,20.871032557111302,116.8710325571113
1580,85,503,10,4,25,2024-08-30,4152,4,0.12114643545279384,0,20.871032557111302,45.871032557111306
6388,91,555,16,6,109,2024-06-17,3930,14,0.14122137404580154,0,39.599999999999994,148.6
1582,87,222,7,11,135,2024-01-18,2328,4,0.09536082474226804,0,48.02038629582232,183.02038629582233
2569,30,332,23,9,19,2024-10-15,1558,9,0.21309370988446727,0,71.21809812119388,90.21809812119388
1389,14,912,4,15,85,2024-10-14,1510,7,0.6039735099337749,0,49.5,134.5
2465,91,777,23,8,54,2024-07-06,2393,2,0.32469703301295444,0,63.30497610772789,117.3049761077279
6094,23,65,17,10,80,2024-11-01,3642,9,0.01784733662822625,1,68.0312428226914,148.0312428226914
7919,26,622,13,19,166,2024-04-30,3645,7,0.17064471879286694,0,113.03403248579605,279.03403248579605
2567,34,549,5,7,36,2024-08-14,2883,9,0.19042663891779396,0,25.82658514012257,61.826585140122575
6823,1,278,22,13,100,2024-11-24,2547,12,0.10914801727522576,0,100.60941804821256,200.60941804821255
3418,12,914,3,11,45,2024-04-03,2801,10,0.32631203141735093,0,31.43672215737512,76.43672215737512
8563,81,105,22,0,37,2024-02-26,3386,10,0.031010041346721796,0,0.0,37.0
6427,57,259,27,1,140,2024-07-23,3314,4,0.07815328907664454,0,8.573651497465942,148.57365149746593
3321,43,472,25,16,70,2024-05-26,2330,11,0.20257510729613734,0,132.0,202.0
8730,66,195,7,7,112,2024-11-09,2275,14,0.08571428571428572,0,30.55842764279602,142.558427642796
9152,38,586,18,9,122,2024-03-17,4861,2,0.12055132688747171,0,63.00321420372138,185.00321420372137
8008,41,552,6,1,110,2024-12-22,3365,2,0.16404160475482912,0,4.0416580755922435,114.04165807559224
7547,19,539,24,13,169,2024-10-07,3740,14,0.14411764705882352,0,105.08310996539832,274.0831099653983
9231,9,26,6,9,80,2024-02-14,2926,1,0.00888585099111415,1,36.374922680330194,116.3749226803302
9046,10,416,16,18,48,2024-07-31,4283,8,0.09712818118141489,0,118.8,166.8
8712,70,612,26,8,125,2024-03-10,3497,14,0.17500714898484415,0,67.30705757942475,192.30705757942474
8881,70,454,11,13,152,2024-12-04,3340,11,0.13592814371257486,0,71.14160175312333,223.14160175312333
8596,46,247,12,3,192,2024-01-31,4731,11,0.05220883534136546,0,17.14730299493188,209.1473029949319
3096,79,885,9,10,185,2024-10-27,4541,4,0.19489099317330985,0,49.5,234.5
4763,58,469,14,16,59,2024-11-18,1654,11,0.28355501813784767,0,98.77975501083205,157.77975501083205
6781,46,957,1,18,143,2024-09-28,1074,14,0.8910614525139665,0,29.7,172.7
4244,97,735,6,4,10,2024-02-01,1162,3,0.6325301204819277,0,16.166632302368974,26.166632302368974
6593,39,942,20,1,94,2024-03-29,3684,10,0.255700325732899,0,7.379024325749306,101.3790243257493
5092,33,475,4,7,112,2024-06-17,3139,3,0.15132207709461612,0,23.099999999999998,135.1
3041,4,839,27,18,156,2024-06-04,3036,13,0.2763504611330698,0,154.32572695438697,310.32572695438694
6386,73,377,9,13,171,2024-01-24,4415,11,0.08539071347678369,0,64.35,235.35
2812,17,159,27,15,94,2024-06-25,3407,4,0.04666862342236572,0,128.60477246198914,222.60477246198914
5279,56,156,5,7,49,2024-07-28,4269,10,0.036542515811665496,0,25.82658514012257,74.82658514012257
6554,44,85,9,11,153,2024-06-08,2109,8,0.04030346135609293,1,54.449999999999996,207.45
9134,57,838,6,8,108,2024-05-04,1267,2,0.6614048934490924,0,32.33326460473795,140.33326460473796
3578,30,771,8,3,55,2024-09-01,2781,11,0.2772384034519957,0,14.00071426749364,69.00071426749363
8764,43,398,23,4,147,2024-08-31,4383,3,0.09080538443988136,0,31.652488053863944,178.65248805386395
7511,70,933,7,5,107,2024-02-03,4748,7,0.1965037910699242,0,21.827448316282872,128.82744831628287
7531,6,437,23,11,70,2024-03-11,4957,14,0.08815816017752673,0,87.04434214812585,157.04434214812585
5853,13,357,18,5,198,2024-01-17,3554,3,0.10045019696117051,0,35.0017856687341,233.0017856687341
7247,88,590,21,11,114,2024-08-21,3629,7,0.16257922292642601,0,83.17374886344848,197.17374886344848
5773,82,411,14,2,27,2024-03-13,2955,8,0.13908629441624365,0,12.347469376354006,39.347469376354006
1281,31,129,7,8,139,2024-12-26,3803,9,0.03392058900867736,1,34.923917306052594,173.9239173060526
9026,95,383,3,5,71,2024-03-02,2107,3,0.1817750355956336,0,14.289419162443236,85.28941916244324
5159,42,667,27,13,63,2024-07-22,4703,3,0.14182436742504784,0,111.45746946705725,174.45746946705725
3389,24,602,12,18,67,2024-04-17,4320,8,0.13935185185185187,0,102.8838179695913,169.8838179695913
1376,60,648,24,8,19,2024-04-05,2460,4,0.2634146341463415,0,64.6665292094759,83.6665292094759
7866,28,229,16,18,172,2024-08-21,1294,7,0.17697063369397217,0,118.8,290.8
7184,82,137,28,19,82,2024-09-09,3706,1,0.03696708041014571,0,165.8886072037498,247.8886072037498
8653,94,98,10,16,160,2024-06-18,3979,4,0.024629303845187234,1,83.48413022844521,243.48413022844522
4752,96,143,13,13,159,2024-01-25,2387,13,0.059907834101382486,1,77.33907485870256,236.33907485870256
8080,70,838,18,3,34,2024-05-20,4038,6,0.20752847944526995,0,21.001071401240456,55.00107140124045
8776,96,563,28,0,22,2024-11-21,3294,4,0.17091681845780207,0,0.0,22.0
6107,55,265,12,13,66,2024-02-28,2317,2,0.11437203280103582,0,74.30497964470483,140.30497964470482
8673,19,470,17,1,54,2024-03-04,4955,2,0.09485368314833502,0,6.80312428226914,60.80312428226914
8916,31,62,15,14,170,2024-12-17,1682,12,0.036860879904875146,1,89.46591529739132,259.46591529739135
7087,8,186,5,16,39,2024-07-02,1337,4,0.13911742707554225,0,59.03219460599445,98.03219460599445
3624,56,85,24,13,41,2024-09-07,3662,6,0.023211359912616056,0,105.08310996539832,146.0831099653983
9852,23,131,20,9,93,2024-05-20,3984,10,0.03288152610441767,0,66.41121893174376,159.41121893174375
3613,6,246,22,7,195,2024-10-01,4178,3,0.05887984681665869,0,54.17430202596061,249.1743020259606
9897,9,911,12,4,169,2024-11-21,3815,9,0.23879423328964614,0,22.863070659909177,191.86307065990917
8209,39,150,26,1,190,2024-08-27,1356,9,0.11061946902654868,1,8.413382197428094,198.4133821974281
2785,10,357,21,2,147,2024-03-20,1090,4,0.3275229357798165,0,15.12249979335427,162.12249979335428
7963,3,737,25,18,67,2024-07-28,4612,12,0.1598005203816132,0,148.5,215.5
8590,87,254,2,9,54,2024-06-08,1367,10,0.18580833942940747,0,21.001071401240463,75.00107140124047
1280,49,755,27,16,163,2024-03-16,1629,11,0.4634745242480049,0,137.17842395945507,300.1784239594551
5867,14,915,2,17,22,2024-12-08,2244,8,0.4077540106951872,0,39.66869042456531,61.66869042456531
8443,11,330,9,10,44,2024-09-30,3953,12,0.08348090058183658,0,49.5,93.5
4324,37,677,23,7,47,2024-12-25,4534,6,0.14931627701808559,0,55.3918540942619,102.3918540942619
7742,2,500,17,14,16,2024-07-08,4596,1,0.10879025239338555,0,95.24373995176795,111.24373995176795
4451,62,391,26,15,51,2024-01-08,4516,8,0.08658104517271922,0,126.20073296142142,177.2007329614214
5448,48,448,11,5,172,2024-08-22,2419,1,0.18520049607275735,0,27.36215452043205,199.36215452043206
9223,53,309,5,18,90,2024-11-15,2258,7,0.13684676705048715,0,66.41121893174376,156.41121893174375
3408,6,33,12,5,28,2024-02-09,4915,5,0.0067141403865717195,0,28.578838324886473,56.578838324886476
6645,90,471,5,11,193,2024-07-01,2562,1,0.18384074941451992,0,40.58463379162118,233.58463379162117
6851,73,258,8,14,154,2024-08-05,1818,12,0.1419141914191419,0,65.33666658163699,219.336666581637
6990,65,113,21,18,17,2024-01-01,3303,9,0.034211323039660915,0,136.10249814018843,153.10249814018843
7293,51,213,21,7,126,2024-05-20,4132,2,0.051548886737657305,0,52.92874927673994,178.92874927673995
6711,13,833,7,13,42,2024-05-31,4357,7,0.1911865962818453,0,56.75136562233547,98.75136562233547
6655,87,537,9,5,144,2024-05-21,4503,10,0.11925383077948035,0,24.75,168.75
4641,66,407,27,7,46,2024-04-02,1771,3,0.22981366459627328,0,60.01556048226159,106.01556048226159
5832,39,884,24,11,124,2024-03-27,3462,13,0.2553437319468515,0,88.91647766302935,212.91647766302935
5146,21,147,19,11,75,2024-06-19,1559,6,0.09429121231558692,0,79.11401582526322,154.1140158252632
4203,25,67,26,0,122,2024-06-22,2342,4,0.02860802732707088,1,0.0,122.0
6260,32,775,25,15,12,2024-02-10,4261,14,0.18188218727998123,0,123.75,135.75
7444,46,846,2,3,35,2024-05-28,1542,9,0.5486381322957199,0,7.00035713374682,42.00035713374682
7533,29,798,18,18,157,2024-11-19,1785,9,0.4470588235294118,0,126.00642840744275,283.00642840744274
3782,92,855,9,17,136,2024-06-08,4538,6,0.1884089907448215,0,84.14999999999999,220.14999999999998
8374,7,247,7,17,177,2024-04-23,1819,12,0.13578889499725125,0,74.21332427536176,251.21332427536174
8660,46,277,28,0,179,2024-12-13,3383,11,0.08187998817617499,0,0.0,179.0
3972,64,638,2,6,185,2024-04-08,4776,2,0.13358458961474037,0,14.00071426749364,199.00071426749363
5167,96,426,14,7,187,2024-01-15,4822,14,0.08834508502695977,0,43.21614281723902,230.21614281723902
3380,62,564,13,6,26,2024-02-01,4530,8,0.12450331125827814,0,35.69495762709349,61.69495762709349
8114,42,450,17,4,172,2024-03-10,2087,10,0.21562050790608528,0,27.21249712907656,199.21249712907655
8678,53,866,2,16,176,2024-08-06,4902,13,0.1766625866993064,0,37.33523804664971,213.3352380466497
9103,60,990,17,10,112,2024-08-22,4590,6,0.21568627450980393,0,68.0312428226914,180.0312428226914
2860,4,721,10,13,108,2024-01-12,1666,13,0.4327731092436975,0,67.83085581061174,175.83085581061175
7846,80,780,6,3,50,2024-03-25,4762,3,0.16379672406551868,0,12.124974226776729,62.12497422677673
5608,33,97,16,9,24,2024-08-20,1808,3,0.053650442477876106,0,59.4,83.4
6936,72,21,21,10,54,2024-03-10,2801,13,0.007497322384862549,1,75.61249896677135,129.61249896677134
5016,11,277,14,10,138,2024-11-03,4598,12,0.06024358416702914,0,61.73734688177003,199.73734688177004
2460,4,765,8,18,122,2024-11-26,1714,13,0.44632438739789965,0,84.00428560496185,206.00428560496186
4301,78,819,19,8,36,2024-11-08,1615,8,0.5071207430340557,0,57.537466054736896,93.5374660547369
1366,78,591,22,8,159,2024-02-08,4048,4,0.145998023715415,0,61.91348802966927,220.91348802966928
3821,42,190,29,0,143,2024-05-29,3955,13,0.04804045512010114,0,0.0,143.0
7907,37,17,13,12,118,2024-03-15,1264,11,0.013449367088607595,1,71.38991525418697,189.38991525418697
9986,12,771,5,7,85,2024-11-24,4040,4,0.19084158415841584,0,25.82658514012257,110.82658514012257
2841,20,6,24,9,15,2024-03-22,3416,4,0.001756440281030445,1,72.74984536066039,87.74984536066039
1110,66,91,4,16,159,2024-03-12,3208,14,0.02836658354114713,1,52.8,211.8
7035,52,50,6,8,139,2024-09-11,4968,6,0.010064412238325281,1,32.33326460473795,171.33326460473796
8441,70,624,19,13,156,2024-01-20,3066,2,0.2035225048923679,0,93.49838233894745,249.49838233894747
3704,46,703,13,7,19,2024-09-26,2616,3,0.2687308868501529,0,41.64411723160907,60.64411723160907
9611,99,749,10,13,170,2024-04-20,2991,6,0.2504179204279505,0,67.83085581061174,237.83085581061175
3945,24,995,27,11,10,2024-12-20,3524,11,0.2823496027241771,0,94.31016647212536,104.31016647212536
2823,54,313,20,2,144,2024-05-15,2670,5,0.11722846441947565,0,14.758048651498612,158.7580486514986
6884,37,16,8,3,183,2024-02-28,1886,1,0.008483563096500531,1,14.00071426749364,197.00071426749363
9152,76,466,12,19,190,2024-03-08,3354,9,0.13893858079904592,0,108.5995856345686,298.5995856345686
3773,91,981,19,0,19,2024-11-27,2068,13,0.47437137330754353,0,0.0,19.0
8916,93,23,14,17,164,2024-06-26,1008,8,0.022817460317460316,1,104.95348969900904,268.953489699009
2364,95,718,17,1,143,2024-08-02,2161,14,0.3322535863026377,0,6.80312428226914,149.80312428226915
7079,70,136,18,4,178,2024-07-26,2039,9,0.06669936243256498,1,28.001428534987276,206.00142853498727
5478,93,327,8,6,21,2024-12-19,1972,10,0.1658215010141988,0,28.00142853498728,49.001428534987284
4201,85,923,12,9,16,2024-06-14,1693,1,0.5451860602480804,0,51.44190898479565,67.44190898479565
5165,56,505,14,13,124,2024-02-01,3831,9,0.1318193683111459,0,80.25855094630104,204.25855094630106
2906,4,414,11,1,176,2024-12-29,2790,8,0.14838709677419354,0,5.472430904086409,181.47243090408642
1113,62,233,3,8,82,2024-04-04,3993,12,0.05835211620335587,0,22.863070659909177,104.86307065990917
6112,38,380,11,14,131,2024-03-21,3186,5,0.11927181418706842,0,76.61403265720973,207.61403265720975
2789,6,716,16,16,184,2024-11-23,1278,10,0.5602503912363067,0,105.6,289.6
5696,70,306,19,1,134,2024-05-02,1859,14,0.16460462614308768,0,7.192183256842112,141.1921832568421
8974,67,240,21,3,36,2024-04-24,3039,5,0.07897334649555775,0,22.683749690031405,58.683749690031405
8590,90,325,8,1,169,2024-11-17,2158,10,0.15060240963855423,0,4.666904755831213,173.6669047558312
8153,93,456,2,11,50,2024-12-03,2136,13,0.21348314606741572,0,25.667976157071674,75.66797615707168
6828,4,401,17,18,40,2024-11-21,2183,6,0.1836921667430142,0,122.45623708084452,162.45623708084452
6915,86,987,10,0,112,2024-07-15,2322,2,0.42506459948320413,0,0.0,112.0
7876,14,947,10,17,39,2024-02-20,3115,5,0.3040128410914928,0,88.70188836772304,127.70188836772304
8944,31,668,1,8,93,2024-09-04,1259,8,0.5305798252581414,0,13.2,106.2
6205,37,778,9,7,113,2024-11-30,1294,4,0.6012364760432767,0,34.65,147.65
4318,65,19,24,8,52,2024-12-29,2498,2,0.007606084867894315,1,64.6665292094759,116.6665292094759
3459,82,809,16,19,170,2024-06-29,1164,4,0.6950171821305842,0,125.39999999999999,295.4
4541,50,990,22,1,87,2024-09-25,2551,2,0.3880831046648373,0,7.739186003708658,94.73918600370865
1687,44,900,5,4,61,2024-03-12,1328,14,0.677710843373494,0,14.758048651498612,75.75804865149861
9995,15,773,26,13,180,2024-08-10,4103,6,0.18839873263465756,0,109.37396856656522,289.3739685665652
