Product ID,Date,Store ID,Sales Quantity,Price,Promotions,Seasonality Factors,External Factors,Demand Trend,Customer Segments,Forecasted Demand
4111,2024-04-04,9,465,70.46,Yes,Festival,Economic Indicator,Stable,Regular,247.48795125806814
6081,2024-11-15,82,362,50.72,No,Festival,Weather,Stable,Regular,249.57209788174808
6001,2024-02-12,56,419,76.32,No,Festival,Competitor Pricing,Increasing,Budget,238.95627878607812
2455,2024-03-23,81,233,99.37,No,Festival,Competitor Pricing,Decreasing,Premium,244.13672024104966
3580,2024-01-12,82,112,68.91,Yes,Festival,Economic Indicator,Increasing,Budget,245.86108814391
8704,2024-12-08,18,152,33.17,No,,Weather,Increasing,Budget,239.65189526434307
5579,2024-05-12,20,89,33.29,Yes,Festival,,Stable,Regular,250.8561982000911
1009,2024-05-11,61,186,7.27,No,Holiday,Weather,Decreasing,Regular,254.72120118121467
6537,2024-02-02,54,321,90.05,No,,Weather,Increasing,Premium,242.4464190243491
1150,2024-03-28,42,9,96.64,Yes,Festival,,Stable,Premium,245.53415144274098
2692,2024-11-08,57,315,79.56,Yes,,Weather,Decreasing,Premium,248.93727539252436
7022,2024-02-19,66,454,49.91,Yes,Festival,Weather,Decreasing,Budget,248.69856400767668
4483,2024-05-27,73,57,79.16,Yes,Holiday,Economic Indicator,Decreasing,Premium,256.0916089843358
8780,2024-05-23,20,263,22.35,Yes,Holiday,,Increasing,Regular,256.81707154458206
2317,2024-02-05,93,72,67.86,Yes,,Weather,Increasing,Budget,246.34062022933082
4627,2024-09-22,58,262,64.94,No,,Weather,Decreasing,Budget,241.16006408262422
7949,2024-02-28,55,78,13.39,No,Holiday,,Increasing,Budget,248.5201973632508
9738,2024-07-24,97,183,19.86,No,,,Decreasing,Premium,252.43054346160207
7433,2024-06-07,20,361,94.37,Yes,,Economic Indicator,Decreasing,Regular,248.70316578218842
4168,2024-02-02,71,490,91.77,Yes,Festival,Competitor Pricing,Decreasing,Premium,249.65874742347916
1694,2024-07-26,6,210,82.36,Yes,Holiday,Competitor Pricing,Decreasing,Budget,245.68837271815545
3442,2024-10-08,90,44,66.17,Yes,Festival,Economic Indicator,Decreasing,Budget,248.30833286681823
5253,2024-08-26,85,6,27.73,No,Holiday,Economic Indicator,Increasing,Budget,249.12973059086536
4242,2024-08-13,31,342,35.64,No,Holiday,Economic Indicator,Decreasing,Budget,246.000844086779
6764,2024-05-31,28,469,39.05,No,Holiday,Economic Indicator,Stable,Budget,245.81959622268081
2124,2024-04-17,7,117,50.2,No,Holiday,,Decreasing,Regular,248.4334367330875
7343,2024-11-22,90,345,97.44,No,Holiday,Competitor Pricing,Stable,Premium,251.31774645868532
7458,2024-04-07,82,349,94.62,Yes,Holiday,Competitor Pricing,Stable,Budget,252.05063886404463
2345,2024-08-09,21,79,12.96,No,Holiday,Economic Indicator,Stable,Regular,251.1928058763176
4104,2024-04-09,57,103,37.74,Yes,,Economic Indicator,Decreasing,Budget,247.695030130811
9368,2024-05-01,99,417,44.63,Yes,Holiday,,Stable,Premium,260.98403487624284
3654,2024-06-23,71,7,61.43,No,Holiday,Weather,Decreasing,Premium,251.4586745241454
4110,2024-05-24,94,440,51.26,No,,Economic Indicator,Stable,Budget,243.82652969164917
7067,2024-03-25,54,304,25.96,Yes,,,Decreasing,Regular,254.97275900074976
3521,2024-05-01,57,20,68.48,No,Festival,Economic Indicator,Stable,Premium,243.96306356921576
8090,2024-06-20,82,240,62.5,No,,Economic Indicator,Decreasing,Premium,248.384077079261
8117,2024-01-22,2,101,72.53,No,,Economic Indicator,Stable,Budget,237.05944444239697
1053,2024-05-31,58,301,62.35,Yes,,Weather,Increasing,Budget,243.59251594669928
2325,2024-12-13,78,211,45.7,No,Holiday,,Increasing,Budget,246.4521908806034
5226,2024-09-11,64,165,8.01,Yes,Holiday,Competitor Pricing,Stable,Budget,254.9271846329848
6550,2024-01-22,29,143,36.84,No,Festival,Economic Indicator,Stable,Budget,240.6100638529954
9215,2024-11-17,31,135,64.2,No,,,Decreasing,Budget,240.61572655391595
3193,2024-12-22,19,348,22.34,No,Holiday,,Decreasing,Budget,245.3974098360226
4270,2024-06-02,21,303,44.14,Yes,,Weather,Increasing,Regular,248.88017422502165
6389,2024-01-13,33,19,83.04,Yes,Holiday,Economic Indicator,Stable,Premium,252.88959245549503
9224,2024-09-08,26,138,10.91,No,Holiday,Competitor Pricing,Stable,Regular,253.9435347334266
4137,2024-02-11,52,267,37.32,No,,Economic Indicator,Increasing,Premium,244.48742202662316
3265,2024-02-03,94,255,27.35,No,,,Stable,Regular,250.72076472630783
4188,2024-07-01,47,117,53.11,Yes,Holiday,Economic Indicator,Decreasing,Budget,251.42390746868205
9710,2024-06-28,90,14,86.79,Yes,Festival,Competitor Pricing,Increasing,Budget,247.43003058007196
6638,2024-05-26,48,465,43.64,Yes,,Weather,Stable,Regular,252.86228813741025
3396,2024-01-16,18,157,33.86,No,Festival,Weather,Increasing,Regular,243.70072185513538
2547,2024-07-01,90,264,32.5,Yes,Festival,,Stable,Premium,253.3239754093858
7179,2024-12-19,19,10,62.95,No,Festival,Economic Indicator,Stable,Regular,244.48108347929153
4288,2024-05-03,34,408,8.06,No,,,Stable,Budget,241.76100967879287
8616,2024-07-10,43,418,10.03,Yes,Holiday,Economic Indicator,Increasing,Premium,257.51010608468107
2572,2024-02-04,7,248,94.11,No,Holiday,Competitor Pricing,Decreasing,Premium,244.255262331544
4249,2024-04-27,11,407,70.12,No,,Economic Indicator,Increasing,Regular,241.34950855690624
7664,2024-12-09,43,38,60.1,No,Festival,Weather,Increasing,Regular,245.53346310435376
2620,2024-08-19,81,147,25.49,No,Holiday,Economic Indicator,Increasing,Regular,253.96633269165307
8986,2024-09-25,30,444,14.44,Yes,Holiday,Weather,Increasing,Budget,252.31699492385042
9847,2024-04-07,40,341,5.28,Yes,Holiday,Weather,Stable,Budget,255.00258728816434
5301,2024-09-12,1,33,45.26,Yes,Festival,Economic Indicator,Decreasing,Regular,249.3752716346177
3135,2024-07-27,22,489,69.24,Yes,Holiday,Competitor Pricing,Decreasing,Budget,248.14365521064553
2141,2024-02-04,11,349,73.49,No,Holiday,,Decreasing,Regular,247.39627179816156
9134,2024-04-06,18,62,6.12,Yes,,Competitor Pricing,Increasing,Regular,252.38612344368406
6476,2024-10-27,67,76,97.76,No,Festival,Economic Indicator,Stable,Premium,244.04128898554222
7391,2024-04-28,63,162,30.01,Yes,Festival,,Increasing,Regular,253.79204210522227
1087,2024-06-20,64,185,17.94,Yes,Festival,Competitor Pricing,Stable,Regular,253.50604038540249
8332,2024-01-07,82,118,91.14,Yes,Holiday,Competitor Pricing,Increasing,Premium,255.5570106251078
2973,2024-11-07,79,122,37.93,No,Holiday,Economic Indicator,Increasing,Premium,251.42084514725067
4584,2024-12-15,79,410,28.94,Yes,,Competitor Pricing,Decreasing,Regular,255.82701907040519
2826,2024-12-08,40,100,38.12,Yes,Holiday,,Stable,Premium,254.67494678356272
1030,2024-05-21,42,416,46.13,No,Holiday,Weather,Increasing,Regular,249.32268014954866
8305,2024-04-30,34,467,83.34,Yes,,Weather,Decreasing,Premium,248.91922739657423
5953,2024-07-21,18,221,81.49,No,Holiday,Economic Indicator,Decreasing,Budget,242.9661395788009
6113,2024-12-08,12,240,30.22,Yes,Festival,Competitor Pricing,Decreasing,Budget,245.328061170494
4710,2024-05-20,15,115,91.41,No,Festival,Weather,Stable,Premium,239.91694440255316
9034,2024-03-16,73,299,33.14,No,Festival,Economic Indicator,Decreasing,Premium,249.72584884513617
8456,2024-11-15,95,36,52.95,No,,,Stable,Regular,251.10320723131093
6300,2024-04-16,29,320,16.0,No,Holiday,,Decreasing,Premium,251.6974793206263
6662,2024-09-21,92,380,95.59,Yes,Holiday,Weather,Increasing,Premium,255.6121139361742
8588,2024-01-07,42,158,31.15,Yes,Holiday,Competitor Pricing,Increasing,Premium,256.0987536647608
3079,2024-08-10,59,436,67.82,No,Festival,Competitor Pricing,Increasing,Regular,244.58103305779267
8936,2024-04-28,1,363,63.02,No,,Economic Indicator,Decreasing,Budget,238.44028900952534
7990,2024-07-29,57,246,79.95,Yes,Holiday,Competitor Pricing,Decreasing,Premium,255.94050453908702
4054,2024-07-29,97,268,74.52,No,Festival,Competitor Pricing,Decreasing,Budget,243.20865245362546
6104,2024-01-25,64,391,29.77,No,Holiday,Economic Indicator,Decreasing,Budget,249.46071210427408
2139,2024-10-31,63,332,21.37,No,Holiday,,Increasing,Premium,250.7786560105563
1000,2024-04-16,57,206,76.15,No,,,Decreasing,Premium,243.1718280876761
6440,2024-09-02,4,120,22.16,No,Festival,,Stable,Premium,243.54602325599168
8205,2024-05-13,9,140,69.93,No,,,Stable,Regular,243.57116928671198
5799,2024-04-16,88,188,15.37,Yes,Holiday,Economic Indicator,Stable,Premium,260.7264068888488
4103,2024-09-28,79,221,78.35,No,Holiday,Weather,Decreasing,Premium,251.23827544571185
4570,2024-03-18,77,105,28.42,Yes,,Economic Indicator,Stable,Budget,249.27085528277092
7391,2024-03-31,70,453,94.12,Yes,,Weather,Decreasing,Regular,252.48852081591528
8745,2024-11-03,72,102,67.78,No,Holiday,Weather,Decreasing,Regular,254.7161083647622
5405,2024-04-02,22,471,82.71,No,Festival,Weather,Increasing,Budget,235.96039099682073
7539,2024-05-24,61,164,57.98,Yes,Festival,Weather,Increasing,Budget,246.29962942936507
5741,2024-07-24,29,260,85.54,No,,Competitor Pricing,Increasing,Budget,236.30490008175457
4584,2024-12-06,13,250,9.98,No,,Economic Indicator,Stable,Budget,240.28103787349355
6084,2024-10-15,62,62,86.06,Yes,,,Increasing,Budget,244.12055937407612
5684,2024-07-17,13,420,22.08,No,,,Increasing,Regular,244.6568934751723
7281,2024-07-07,95,211,55.52,Yes,Festival,Weather,Increasing,Premium,253.0236771855465
5736,2024-02-03,10,208,53.75,Yes,,Economic Indicator,Stable,Regular,249.08580742458105
5265,2024-04-18,27,163,49.62,No,,Competitor Pricing,Stable,Budget,239.17264912090832
5837,2024-03-25,15,189,82.2,No,Holiday,,Increasing,Regular,246.72980391287106
6202,2024-02-21,13,66,21.11,No,Holiday,Weather,Decreasing,Budget,246.18554231524033
9516,2024-05-27,54,441,97.18,No,Holiday,,Stable,Premium,249.3729400037553
5313,2024-05-05,92,82,62.02,No,Holiday,Competitor Pricing,Stable,Regular,254.6126724327449
3682,2024-02-22,49,478,54.12,No,Festival,Weather,Decreasing,Budget,240.78283750237384
1486,2024-02-08,6,92,50.39,Yes,,Competitor Pricing,Decreasing,Regular,248.03591354753294
2007,2024-11-12,6,86,45.38,No,Festival,Economic Indicator,Stable,Regular,242.73962472041617
2299,2024-05-12,68,421,39.74,No,Festival,Competitor Pricing,Stable,Regular,247.71900260800248
7862,2024-10-23,21,269,93.8,No,,,Stable,Premium,241.1795905280786
9712,2024-08-28,74,320,67.86,No,Holiday,Weather,Decreasing,Budget,249.2811068736705
9938,2024-01-28,54,495,81.7,Yes,Holiday,Competitor Pricing,Decreasing,Premium,256.2835563530099
9162,2024-02-27,11,258,49.74,Yes,Festival,Competitor Pricing,Stable,Budget,244.54883797299487
7481,2024-12-21,49,129,22.32,Yes,,Weather,Stable,Regular,254.45733092343858
9181,2024-10-03,66,256,45.27,No,Festival,,Increasing,Budget,242.59268414211596
6918,2024-12-12,39,433,60.71,Yes,Festival,Economic Indicator,Increasing,Regular,250.16167229604264
9782,2024-02-16,38,266,14.34,No,Holiday,Economic Indicator,Stable,Premium,253.1489620963777
6743,2024-11-22,66,73,36.93,Yes,Festival,,Stable,Budget,248.5917340147117
5376,2024-07-29,68,218,11.42,No,Holiday,Competitor Pricing,Stable,Budget,249.83615006265848
4128,2024-08-19,39,342,29.06,Yes,,Weather,Stable,Regular,252.16406715145243
9651,2024-12-26,71,384,80.78,No,Festival,Weather,Increasing,Premium,245.32981270895786
2174,2024-02-01,49,192,92.32,No,Festival,Economic Indicator,Decreasing,Budget,238.03445960272225
4190,2024-05-18,33,313,96.51,No,Festival,,Increasing,Budget,235.43959320787752
5394,2024-03-04,80,281,17.55,No,Festival,Economic Indicator,Stable,Budget,245.16021504261485
8233,2024-11-28,17,175,58.42,Yes,,,Stable,Premium,248.29427038244924
4822,2024-02-11,2,310,6.48,No,,Competitor Pricing,Increasing,Budget,238.5204684046088
8449,2024-03-15,17,333,30.17,No,Festival,,Increasing,Premium,243.6425792322497
7337,2024-03-18,99,233,22.27,Yes,,,Stable,Premium,256.2373505320855
2907,2024-03-07,86,235,13.94,Yes,Holiday,,Decreasing,Premium,260.1823144886073
6561,2024-09-25,19,200,58.45,No,Holiday,,Stable,Premium,247.96027604810894
1574,2024-08-19,33,486,77.08,Yes,Festival,,Decreasing,Regular,248.55628300687803
9631,2024-06-10,17,189,71.75,Yes,Holiday,Economic Indicator,Stable,Premium,253.4523632448833
1811,2024-05-05,34,208,62.6,No,Festival,Economic Indicator,Increasing,Regular,242.6746778216128
7060,2024-06-14,46,416,44.89,No,,,Increasing,Budget,240.38182449965578
6689,2024-12-23,27,116,43.14,Yes,Holiday,,Stable,Regular,256.53440306797603
5670,2024-06-21,15,273,50.38,Yes,Festival,,Decreasing,Budget,244.23818520751342
7236,2024-10-08,44,275,22.43,Yes,Holiday,,Stable,Premium,257.3967948240102
6969,2024-03-29,64,231,81.0,Yes,,Weather,Decreasing,Regular,252.64932690861477
3350,2024-10-02,66,137,52.33,No,Holiday,Competitor Pricing,Stable,Budget,246.6290123207455
4389,2024-01-25,2,234,94.44,No,Holiday,,Stable,Budget,239.7445769946269
7315,2024-09-11,92,140,97.69,Yes,Festival,Weather,Decreasing,Budget,247.9973876174442
1237,2024-05-30,21,14,63.44,Yes,Holiday,Economic Indicator,Stable,Budget,247.23287800026884
6649,2024-02-23,99,233,35.83,Yes,Holiday,Competitor Pricing,Stable,Premium,260.55716993718283
7645,2024-08-19,4,321,82.65,No,Holiday,Weather,Stable,Regular,247.7415266600858
7383,2024-11-03,94,473,75.82,Yes,,Economic Indicator,Stable,Regular,254.69425988047948
1371,2024-08-12,18,171,54.77,No,Festival,,Increasing,Premium,239.86552247105607
4007,2024-03-04,32,292,67.24,Yes,Festival,Competitor Pricing,Decreasing,Regular,249.88512118135137
7113,2024-03-03,5,19,95.34,Yes,,Competitor Pricing,Decreasing,Budget,241.3882723798082
7221,2024-02-07,19,120,5.31,Yes,,Economic Indicator,Stable,Budget,247.15460844982758
7496,2024-04-19,91,177,17.62,Yes,Holiday,Weather,Increasing,Regular,262.12090963970604
1328,2024-01-16,40,187,39.87,Yes,Holiday,,Increasing,Premium,252.94980118811614
6913,2024-12-22,81,473,75.42,No,Holiday,Economic Indicator,Decreasing,Premium,252.49755259776094
1931,2024-08-20,86,65,46.36,Yes,Festival,Economic Indicator,Increasing,Premium,251.01053035195852
6690,2024-01-05,16,207,83.15,No,Festival,Competitor Pricing,Stable,Regular,242.81397973320074
3172,2024-03-04,41,149,14.39,Yes,Festival,,Decreasing,Regular,253.3240604698105
6898,2024-04-26,20,100,35.84,No,Holiday,Economic Indicator,Decreasing,Budget,246.07518990781196
9436,2024-04-28,85,29,31.97,No,,,Stable,Premium,250.09996519445394
1695,2024-08-13,28,301,52.01,Yes,,,Decreasing,Premium,247.86969272214458
5219,2024-10-12,59,229,32.2,No,,,Decreasing,Regular,249.1068616174329
2077,2024-02-15,94,369,31.47,No,Festival,Weather,Stable,Budget,244.2955715461061
1955,2024-04-06,61,445,61.12,No,,Economic Indicator,Increasing,Premium,243.04090887290465
6012,2024-12-05,6,430,42.94,No,Festival,Weather,Decreasing,Regular,244.9088801974434
1940,2024-03-04,38,7,44.49,No,,,Increasing,Regular,243.95666618300345
1185,2024-08-30,55,446,37.23,Yes,Festival,Economic Indicator,Stable,Budget,245.94491740189258
7579,2024-06-28,77,277,52.51,No,,Weather,Increasing,Premium,246.69981548928587
9979,2024-04-26,69,146,28.2,Yes,,Competitor Pricing,Decreasing,Regular,256.9722570174772
8990,2024-03-28,14,378,31.12,Yes,Holiday,Weather,Increasing,Premium,254.26744026098595
7566,2024-04-27,98,386,85.9,Yes,Festival,Economic Indicator,Decreasing,Budget,249.18900563287409
8987,2024-09-03,59,148,27.38,No,,Weather,Decreasing,Regular,250.81413591889554
9552,2024-11-29,32,205,99.66,Yes,Festival,Competitor Pricing,Increasing,Premium,246.38676703465023
4651,2024-03-05,15,59,27.24,Yes,Holiday,Weather,Decreasing,Regular,256.60885350439275
9807,2024-02-28,71,454,65.03,Yes,Holiday,Economic Indicator,Decreasing,Premium,258.5864960309569
2855,2024-05-19,58,18,94.45,Yes,,,Stable,Regular,249.2482561309039
4966,2024-02-08,45,186,47.41,Yes,,Economic Indicator,Increasing,Premium,248.91050012109224
8897,2024-04-18,95,270,87.12,No,Holiday,,Decreasing,Regular,255.24778945521794
2678,2024-08-15,85,388,38.48,No,Holiday,Economic Indicator,Decreasing,Premium,253.4739287278247
2557,2024-03-18,69,332,30.61,Yes,,Weather,Increasing,Regular,252.68097545687365
6030,2024-08-23,28,195,73.37,No,Festival,Weather,Increasing,Regular,243.0783735395895
7786,2024-10-05,8,356,44.61,No,Holiday,,Stable,Premium,248.35280893757243
6798,2024-05-02,49,256,30.61,No,Festival,Economic Indicator,Decreasing,Regular,249.09746369678084
8229,2024-12-02,69,462,70.92,No,Festival,Competitor Pricing,Increasing,Budget,241.01109592890657
4122,2024-11-16,87,18,22.33,No,Holiday,Weather,Increasing,Regular,255.1420776120547
2296,2024-02-27,74,337,42.7,Yes,Holiday,Economic Indicator,Decreasing,Budget,253.40424308058795
5887,2024-09-25,19,253,9.86,No,,Competitor Pricing,Increasing,Premium,244.08414221162582
7078,2024-01-27,10,346,56.59,Yes,,,Decreasing,Regular,249.90106730444467
7482,2024-03-02,79,31,32.34,No,Festival,Competitor Pricing,Decreasing,Budget,245.46723352315348
3218,2024-11-26,40,272,9.49,Yes,Festival,Weather,Increasing,Regular,251.94631376184483
1152,2024-05-22,62,155,64.48,Yes,Holiday,,Increasing,Premium,253.12350118025603
6241,2024-12-17,92,218,15.99,No,,,Decreasing,Regular,252.87458206680458
9019,2024-04-27,72,92,58.66,Yes,,Economic Indicator,Stable,Budget,248.67941781504695
5283,2024-08-17,13,490,31.21,Yes,,Weather,Decreasing,Regular,251.10798862286612
3139,2024-02-15,22,125,50.34,No,Festival,Weather,Decreasing,Budget,238.78424078560178
7202,2024-08-08,93,75,81.82,No,Holiday,Competitor Pricing,Increasing,Regular,253.0854944485139
6400,2024-01-27,86,495,33.67,No,Festival,Weather,Increasing,Regular,249.85695093090195
1033,2024-06-25,45,296,29.45,No,,Competitor Pricing,Decreasing,Regular,246.77406662812112
6275,2024-01-31,98,150,11.72,No,Festival,Economic Indicator,Stable,Regular,253.0659191941926
7277,2024-07-10,43,316,23.52,Yes,Festival,Weather,Decreasing,Premium,252.69397314229093
5246,2024-11-28,4,188,5.97,No,Festival,Weather,Increasing,Premium,243.09445953023857
3279,2024-04-15,68,11,32.13,No,Holiday,,Stable,Budget,247.92045452816376
7411,2024-08-09,53,401,80.46,No,,Economic Indicator,Decreasing,Premium,244.93403360796384
4795,2024-02-09,53,89,32.11,Yes,,Competitor Pricing,Stable,Budget,247.22282079849128
2017,2024-11-21,61,223,62.18,No,,Economic Indicator,Increasing,Premium,243.00106150498678
9012,2024-12-30,72,402,74.22,No,,,Decreasing,Premium,247.16493289752697
7642,2024-03-31,1,238,7.72,Yes,Festival,Weather,Increasing,Regular,250.63679983694283
6998,2024-09-03,48,228,92.94,No,Holiday,Competitor Pricing,Stable,Budget,244.1865046916794
3791,2024-04-03,26,362,15.95,No,,,Increasing,Regular,245.33732707889362
7921,2024-05-13,18,201,97.65,No,,,Stable,Budget,236.63773612992586
5598,2024-10-06,87,384,20.45,Yes,,Economic Indicator,Increasing,Regular,255.63979101236856
4968,2024-05-02,56,40,41.43,No,Holiday,Economic Indicator,Decreasing,Budget,247.79599886222488
9288,2024-05-26,83,176,75.18,No,Festival,,Decreasing,Regular,249.83017159302517
8032,2024-01-30,21,54,77.39,Yes,Holiday,,Decreasing,Premium,253.39591659859397
8844,2024-01-01,37,436,19.62,No,Holiday,Economic Indicator,Increasing,Premium,251.33744785095274
6400,2024-05-10,73,129,11.59,Yes,Holiday,Weather,Stable,Premium,260.0493003561081
6714,2024-08-27,79,266,34.96,Yes,,Competitor Pricing,Stable,Premium,253.78729936892736
5566,2024-02-08,77,474,23.29,No,,Weather,Increasing,Budget,243.57934730528166
7045,2024-12-03,68,219,27.18,No,Festival,,Increasing,Premium,247.16702992016667
7774,2024-09-18,34,273,12.96,Yes,Holiday,Competitor Pricing,Stable,Budget,253.26179768317317
5298,2024-09-26,84,322,14.5,No,Holiday,Competitor Pricing,Increasing,Regular,255.63849581829825
4300,2024-01-13,98,411,5.27,No,Festival,Weather,Decreasing,Premium,251.61234348665909
4181,2024-07-27,8,71,67.84,Yes,,Weather,Stable,Premium,245.81531071266144
6614,2024-02-14,68,106,92.67,No,,,Stable,Budget,240.23515793072005
4382,2024-02-28,63,477,62.24,Yes,Festival,,Stable,Budget,246.09432891591067
1661,2024-09-26,18,200,17.39,No,Holiday,Economic Indicator,Stable,Budget,244.5633948029233
9205,2024-02-04,73,414,62.42,No,,Competitor Pricing,Stable,Budget,243.24701583408196
2823,2024-10-16,90,25,22.75,Yes,Festival,Competitor Pricing,Stable,Budget,249.86694556337568
6371,2024-06-27,25,174,87.12,Yes,,Competitor Pricing,Increasing,Regular,247.2892801201352
7949,2024-02-29,85,301,27.48,No,Festival,Weather,Stable,Budget,245.86746876326126
4681,2024-10-26,61,369,95.63,Yes,Holiday,Weather,Decreasing,Budget,250.21874147915037
4486,2024-10-09,74,233,34.68,Yes,Festival,Competitor Pricing,Decreasing,Regular,255.08622031139856
7298,2024-12-04,77,317,68.01,No,,Economic Indicator,Stable,Budget,242.67773715798134
3733,2024-06-22,89,104,75.91,No,,Weather,Increasing,Budget,240.81553725995607
1575,2024-12-14,14,91,57.73,Yes,Holiday,Economic Indicator,Decreasing,Regular,253.69116504402297
8003,2024-04-13,36,460,42.09,No,Holiday,,Increasing,Budget,245.45431281064708
9720,2024-10-03,67,141,92.44,No,Holiday,Weather,Decreasing,Regular,253.252508159414
4173,2024-10-04,78,239,36.24,Yes,,Competitor Pricing,Increasing,Regular,253.4542791342706
5660,2024-06-22,51,464,26.69,Yes,Festival,Competitor Pricing,Decreasing,Premium,252.42275191702416
8181,2024-01-30,18,228,28.18,No,Holiday,Weather,Decreasing,Premium,250.94823984477318
4310,2024-12-08,51,194,57.82,Yes,,Competitor Pricing,Decreasing,Budget,246.04818011526496
2541,2024-05-17,85,493,92.69,No,Holiday,Weather,Increasing,Premium,248.59002839508705
2557,2024-08-28,31,73,19.12,No,Festival,Competitor Pricing,Stable,Budget,240.30233087751057
1749,2024-05-22,78,234,60.94,No,Holiday,Weather,Stable,Budget,246.61818840451417
6786,2024-08-14,25,267,22.98,Yes,,Weather,Decreasing,Regular,253.00169787336898
4891,2024-04-22,67,237,27.67,No,,Economic Indicator,Increasing,Budget,242.3167277287521
8139,2024-06-28,78,229,82.37,Yes,,Weather,Decreasing,Premium,252.22635752047762
6933,2024-03-22,52,299,5.19,Yes,Holiday,Competitor Pricing,Stable,Regular,260.68753419754375
1981,2024-02-03,65,359,68.4,Yes,Festival,Economic Indicator,Stable,Regular,251.08513211670018
4738,2024-10-05,40,443,75.15,Yes,Holiday,Competitor Pricing,Stable,Regular,254.99434877753873
6139,2024-08-04,43,108,59.19,Yes,Festival,Weather,Decreasing,Regular,252.04347294745196
7073,2024-05-26,32,313,20.61,No,,Weather,Stable,Premium,246.09227575350394
9913,2024-02-18,86,225,98.65,No,Holiday,Competitor Pricing,Decreasing,Regular,254.25509204419458
7123,2024-02-03,80,104,97.3,No,,,Stable,Premium,245.15966379168032
7160,2024-04-27,77,217,27.37,Yes,Holiday,,Decreasing,Regular,261.9913430133901
9130,2024-04-02,9,126,50.62,Yes,,Economic Indicator,Decreasing,Premium,249.18494325130231
2401,2024-11-30,78,76,86.4,Yes,Festival,Economic Indicator,Decreasing,Premium,249.99550700502334
5938,2024-08-04,80,280,27.41,Yes,Festival,Competitor Pricing,Stable,Regular,255.83006637411276
7788,2024-04-22,30,373,10.66,Yes,Festival,Weather,Stable,Premium,252.0083449603953
5231,2024-01-05,16,356,89.82,Yes,Holiday,,Increasing,Budget,245.49049431629695
6275,2024-04-17,68,280,11.24,No,,,Decreasing,Regular,251.3558427271566
3817,2024-11-13,60,266,95.51,Yes,,Weather,Increasing,Budget,242.77973109266753
6727,2024-01-05,34,21,23.55,No,,Economic Indicator,Decreasing,Premium,246.5538914318665
5749,2024-12-20,13,453,6.37,No,,Economic Indicator,Stable,Budget,240.88976576424682
4459,2024-03-18,4,361,44.3,No,Festival,,Stable,Premium,241.58769387831993
7692,2024-12-01,66,279,64.08,Yes,Holiday,Economic Indicator,Stable,Budget,252.798124881052
8371,2024-03-14,11,232,72.35,Yes,,Economic Indicator,Stable,Regular,248.99355857772974
5168,2024-09-22,24,174,15.8,Yes,Holiday,,Decreasing,Premium,256.1905799668416
5815,2024-03-27,33,465,83.42,Yes,,Weather,Increasing,Regular,248.047150390505
5441,2024-03-27,9,100,44.96,Yes,Festival,Economic Indicator,Stable,Regular,249.41637473241624
8303,2024-07-06,96,383,84.74,No,Festival,Weather,Decreasing,Budget,244.13831473172033
1381,2024-03-25,41,217,14.87,Yes,,Weather,Decreasing,Budget,246.90161539169188
6924,2024-07-09,49,366,38.13,Yes,,Weather,Decreasing,Budget,248.06636854796045
6161,2024-10-02,18,102,98.57,Yes,Holiday,Weather,Stable,Regular,252.61211542459563
4506,2024-07-18,29,343,65.28,Yes,Festival,Competitor Pricing,Stable,Regular,249.31834326279568
7610,2024-10-26,29,254,53.17,Yes,,,Decreasing,Premium,249.91110118625835
6442,2024-06-13,78,225,51.43,Yes,,Competitor Pricing,Increasing,Premium,251.55908187556102
2081,2024-03-27,4,399,13.77,Yes,Festival,Competitor Pricing,Decreasing,Premium,248.40420764007732
6021,2024-11-13,87,146,82.83,Yes,,,Stable,Regular,253.18735355237908
5972,2024-12-01,83,228,85.69,No,Holiday,Weather,Increasing,Premium,250.02286139563068
7274,2024-12-05,79,229,44.79,No,,Weather,Decreasing,Budget,244.81142442587426
4391,2024-09-29,34,362,99.56,No,Holiday,,Decreasing,Budget,242.48166078976357
7472,2024-08-03,94,55,46.35,Yes,,,Decreasing,Premium,255.14430599601158
1436,2024-10-29,92,440,41.34,No,Festival,Weather,Stable,Regular,249.26854624223586
2839,2024-06-12,41,344,37.03,No,Holiday,Economic Indicator,Increasing,Regular,250.36831370488804
5899,2024-06-09,42,149,6.6,No,Festival,Weather,Decreasing,Premium,247.8747617668798
2009,2024-11-04,3,412,82.59,No,Festival,Weather,Stable,Premium,238.595177820982
2953,2024-01-11,36,187,65.04,Yes,Festival,Economic Indicator,Decreasing,Premium,248.25979662298042
5355,2024-04-04,69,277,17.37,Yes,Holiday,Competitor Pricing,Increasing,Regular,259.6112910484855
7224,2024-02-15,45,289,6.36,No,Holiday,Economic Indicator,Stable,Regular,255.0551371374383
9745,2024-01-13,1,142,32.71,Yes,Holiday,,Increasing,Budget,249.20933596130234
4386,2024-12-18,61,302,73.38,No,,Economic Indicator,Decreasing,Premium,244.9042447865287
1180,2024-03-24,3,215,20.8,Yes,,Competitor Pricing,Stable,Budget,242.87344998515024
4935,2024-07-16,18,110,9.59,Yes,Holiday,Economic Indicator,Decreasing,Regular,257.9243564592786
8944,2024-04-13,31,265,5.3,Yes,,Weather,Decreasing,Budget,249.30151689009313
3844,2024-07-16,68,8,77.17,No,Festival,Competitor Pricing,Increasing,Regular,244.98120277175502
